item_code,bar_code,vendor_article_id,vendor_article_name,division,section,department,brand_name,node,item_name,size,style_group_id
BD1354527,8905816216459,1M-TWPO-R0034-BL2,Travel Polo-Men-Polos-Black-S,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Polo-Black-AW25-S,S,BW_NOB_TRAVELPOLOS_BLACK_01
BD1354528,8905816216466,1M-TWPO-R0034-BL3,Travel Polo-Men-Polos-Black-M,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Polo-Black-AW25-M,M,BW_NOB_TRAVELPOLOS_BLACK_01
BD1354529,8905816216473,1M-TWPO-R0034-BL4,Travel Polo-Men-Polos-Black-L,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Polo-Black-AW25-L,L,BW_NOB_TRAVELPOLOS_BLACK_01
BD1354530,8905816216480,1M-TWPO-R0034-BL5,Travel Polo-Men-Polos-Black-XL,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Polo-Black-AW25-XL,XL,BW_NOB_TRAVELPOLOS_BLACK_01
BD54513,8905816216510,1M-TWPO-R0034-PBL2,Travel Polo-Men-Polos-Powder Blue-S,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Travel Polo-Blue-SS25-S,S,BW_NOB_TRAVELPOLO_BLUE_01
BD54617,8905816216527,1M-TWPO-R0034-PBL3,Travel Polo-Men-Polos-Powder Blue-M,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Travel Polo-Blue-SS25-M,M,BW_NOB_TRAVELPOLO_BLUE_01
BD54490,8905816216534,1M-TWPO-R0034-PBL4,Travel Polo-Men-Polos-Powder Blue-L,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Travel Polo-Blue-SS25-L,L,BW_NOB_TRAVELPOLO_BLUE_01
BD54597,8905816216541,1M-TWPO-R0034-PBL5,Travel Polo-Men-Polos-Powder Blue-XL,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Travel Polo-Blue-SS25-XL,XL,BW_NOB_TRAVELPOLO_BLUE_01
BD1370734,8905816216572,1M-TWPO-R0034-WR2,Travel Polo-Men-Polos-Wine Red-S,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Travel Polo-Fuchsia-SS26-S,S,BW_NOB_TRAVELPOLO_FUCHSIA_01
BD1370738,8905816216589,1M-TWPO-R0034-WR3,Travel Polo-Men-Polos-Wine Red-M,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Travel Polo-Fuchsia-SS26-M,M,BW_NOB_TRAVELPOLO_FUCHSIA_01
BD1370743,8905816216596,1M-TWPO-R0034-WR4,Travel Polo-Men-Polos-Wine Red-L,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Travel Polo-Fuchsia-SS26-L,L,BW_NOB_TRAVELPOLOS_FUCHSIA_01
BD1370736,8905816216602,1M-TWPO-R0034-WR5,Travel Polo-Men-Polos-Wine Red-XL,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Travel Polo-Fuchsia-SS26-XL,XL,BW_NOB_TRAVELPOLO_FUCHSIA_01
BD54487,8905816216633,1M-TWPO-R0034-WT2,Travel Polo-Men-Polos-White-S,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Travel Polo-White-SS25-S,S,BW_NOB_TRAVELPOLO_WHITE_01
BD54417,8905816216640,1M-TWPO-R0034-WT3,Travel Polo-Men-Polos-White-M,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Travel Polo-White-SS25-M,M,BW_NOB_TRAVELPOLO_WHITE_01
BD54589,8905816216657,1M-TWPO-R0034-WT4,Travel Polo-Men-Polos-White-L,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Travel Polo-White-SS25-L,L,BW_NOB_TRAVELPOLO_WHITE_01
BD54422,8905816216664,1M-TWPO-R0034-WT5,Travel Polo-Men-Polos-White-XL,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Travel Polo-White-SS25-XL,XL,BW_NOB_TRAVELPOLO_WHITE_01
BD1370731,8905816216695,1M-TWPO-R0034-BG2,Travel Polo-Men-Polos-Beige-S,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Travel Polo-Beige-SS26-S,S,BW_NOB_TRAVELPOLO_BEIGE_01
BD1370724,8905816216701,1M-TWPO-R0034-BG3,Travel Polo-Men-Polos-Beige-M,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Travel Polo-Beige-SS26-M,M,BW_NOB_TRAVELPOLO_BEIGE_01
BD1370727,8905816216718,1M-TWPO-R0034-BG4,Travel Polo-Men-Polos-Beige-L,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Travel Polo-Beige-SS26-L,L,BW_NOB_TRAVELPOLO_BEIGE_01
BD1370732,8905816216725,1M-TWPO-R0034-BG5,Travel Polo-Men-Polos-Beige-XL,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Travel Polo-Beige-SS26-XL,XL,BW_NOB_TRAVELPOLO_BEIGE_01
BD46710,8905816217050,1M-TWRT-R0005-CL2,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Cannoli-Cream-SS25-S,S,BW_NOB_SS25MPOSS01_CREAM_01
BD46678,8905816217067,1M-TWRT-R0005-CL3,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Cannoli-Cream-SS25-M,M,BW_NOB_SS25MPOSS01_CREAM_01
BD46715,8905816217074,1M-TWRT-R0005-CL4,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Cannoli-Cream-SS25-L,L,BW_NOB_SS25MPOSS01_CREAM_01
BD46648,8905816217081,1M-TWRT-R0005-CL5,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Cannoli-Cream-SS25-XL,XL,BW_NOB_SS25MPOSS01_CREAM_01
BD46747,8905816217111,1M-TWRT-R0005-BL2,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Black-Black-SS25-S,S,BW_NOB_SS25MPOSS01_BLACK_01
BD46708,8905816217128,1M-TWRT-R0005-BL3,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Black-Black-SS25-M,M,BW_NOB_SS25MPOSS01_BLACK_01
BD46859,8905816217135,1M-TWRT-R0005-BL4,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Black-Black-SS25-L,L,BW_NOB_SS25MPOSS01_BLACK_01
BD46757,8905816217142,1M-TWRT-R0005-BL5,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Black-Black-SS25-XL,XL,BW_NOB_SS25MPOSS01_BLACK_01
BD46687,8905816217173,1M-TWRT-R0005-AG2,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Aloe green-Green-SS25-S,S,BW_NOB_SS25MPOSS01_GREEN_01
BD46784,8905816217180,1M-TWRT-R0005-AG3,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Aloe green-Green-SS25-M,M,BW_NOB_SS25MPOSS01_GREEN_01
BD46654,8905816217197,1M-TWRT-R0005-AG4,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Aloe green-Green-SS25-L,L,BW_NOB_SS25MPOSS01_GREEN_01
BD46754,8905816217203,1M-TWRT-R0005-AG5,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Aloe green-Green-SS25-XL,XL,BW_NOB_SS25MPOSS01_GREEN_01
BD56750,8905816217234,1M-TWRT-R0005-PBL2,Nobero Premium T-shirt,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-T-shirt-Powder Blue-SS25-S,S,BW_NOB_TWRT_POWDERBLUE_01
BD56751,8905816217241,1M-TWRT-R0005-PBL3,Nobero Premium T-shirt,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-T-shirt-Powder Blue-SS25-M,M,BW_NOB_TWRT_POWDERBLUE_01
BD56752,8905816217258,1M-TWRT-R0005-PBL4,Nobero Premium T-shirt,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-T-shirt-Powder Blue-SS25-L,L,BW_NOB_TWRT_POWDERBLUE_01
BD56753,8905816217265,1M-TWRT-R0005-PBL5,Nobero Premium T-shirt,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-T-shirt-Powder Blue-SS25-XL,XL,BW_NOB_TWRT_POWDERBLUE_01
BD56754,8905816217272,1M-TWRT-R0005-PBL6,Nobero Premium T-shirt,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-T-shirt-Powder Blue-SS25-XXL,XXL,BW_NOB_TWRT_POWDERBLUE_01
BD46640,8905816217296,1M-TWRT-R0005-BS2,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Blush-Peach-SS25-S,S,BW_NOB_SS25MPOSS01_BLUSH_01
BD46637,8905816217302,1M-TWRT-R0005-BS3,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Blush-Peach-SS25-M,M,BW_NOB_SS25MPOSS01_BLUSH_01
BD46866,8905816217319,1M-TWRT-R0005-BS4,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Blush-Peach-SS25-L,L,BW_NOB_SS25MPOSS01_BLUSH_01
BD46832,8905816217326,1M-TWRT-R0005-BS5,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Blush-Peach-SS25-XL,XL,BW_NOB_SS25MPOSS01_BLUSH_01
BD56755,8905816217357,1M-TWRT-R0005-AD2,Nobero Premium T-shirt,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-T-shirt-Astro Dust-SS25-S,S,BW_NOB_TWRT_02
BD56756,8905816217364,1M-TWRT-R0005-AD3,Nobero Premium T-shirt,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-T-shirt-Astro Dust-SS25-M,M,BW_NOB_TWRT_01
BD56757,8905816217371,1M-TWRT-R0005-AD4,Nobero Premium T-shirt,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-T-shirt-Astro Dust-SS25-L,L,BW_NOB_TWRT_02
BD56758,8905816217388,1M-TWRT-R0005-AD5,Nobero Premium T-shirt,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-T-shirt-Astro Dust-SS25-XL,XL,BW_NOB_TWRT_02
BD56759,8905816217395,1M-TWRT-R0005-AD6,Nobero Premium T-shirt,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-T-shirt-Astro Dust-SS25-XXL,XXL,BW_NOB_TWRT_02
BD46863,8905816217531,1M-TWRT-R0005-NB2,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Navy Blue-Navy Blue-SS25-S,S,BW_NOB_SS25MPOSS01_NAVYBLUE_01
BD46728,8905816217555,1M-TWRT-R0005-NB4,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Navy Blue-Navy Blue-SS25-L,L,BW_NOB_SS25MPOSS01_NAVYBLUE_01
BD46672,8905816217562,1M-TWRT-R0005-NB5,,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-SS25MPOSS01-Men-Relaxed Fit Tee-Navy Blue-Navy Blue-SS25-XL,XL,BW_NOB_SS25MPOSS01_NAVYBLUE_01
BD59529,8905816217593,1M-TWRT-R0006-CL2,SS25MPOSTS002-Men-Relaxed Fit Tee-Cannoli-S,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Off White-SS25-S,S,BW_NOB_TWRT_OFFWHITE_01
BD59530,8905816217609,1M-TWRT-R0006-CL3,SS25MPOSTS002-Men-Relaxed Fit Tee-Cannoli-M,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Off White-SS25-M,M,BW_NOB_TWRT_OFFWHITE_01
BD59531,8905816217616,1M-TWRT-R0006-CL4,SS25MPOSTS002-Men-Relaxed Fit Tee-Cannoli-L,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Off White-SS25-L,L,BW_NOB_TWRT_OFFWHITE_01
BD59532,8905816217623,1M-TWRT-R0006-CL5,SS25MPOSTS002-Men-Relaxed Fit Tee-Cannoli-XL,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Off White-SS25-XL,XL,BW_NOB_TWRT_OFFWHITE_01
BD54423,8905816217654,1M-TWRT-R0007-AG2,SS25MPOSTS003-Men-Relaxed Fit Tee-Aloe green-S,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-OS T-shirts-Green-SS25-S,S,BW_NOB_OST_GREEN_01
BD54532,8905816217661,1M-TWRT-R0007-AG3,SS25MPOSTS003-Men-Relaxed Fit Tee-Aloe green-M,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-OS T-shirts-Green-SS25-M,M,BW_NOB_OST_GREEN_01
BD54442,8905816217678,1M-TWRT-R0007-AG4,SS25MPOSTS003-Men-Relaxed Fit Tee-Aloe green-L,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-OS T-shirts-Green-SS25-L,L,BW_NOB_OST_GREEN_01
BD54454,8905816217685,1M-TWRT-R0007-AG5,SS25MPOSTS003-Men-Relaxed Fit Tee-Aloe green-XL,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-OS T-shirts-Green-SS25-XL,XL,BW_NOB_OST_GREEN_01
BD1370793,8905816217715,1M-TWRT-R0008-NB2,SS25MPOSTS006-Men-Relaxed Fit Tee-Navy Blue-S,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Oversized T-shirt-Blue-SS26-S,S,BW_NOB_SS25MPOSTS006ME_BLUE_01
BD1370785,8905816217722,1M-TWRT-R0008-NB3,SS25MPOSTS006-Men-Relaxed Fit Tee-Navy Blue-M,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Oversized T-shirt-Blue-SS26-M,M,BW_NOB_SS25MPOSTS006ME_BLUE_01
BD1370786,8905816217739,1M-TWRT-R0008-NB4,SS25MPOSTS006-Men-Relaxed Fit Tee-Navy Blue-L,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Oversized T-shirt-Blue-SS26-L,L,BW_NOB_SS25MPOSTS006ME_BLUE_01
BD1370787,8905816217746,1M-TWRT-R0008-NB5,SS25MPOSTS006-Men-Relaxed Fit Tee-Navy Blue-XL,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Oversized T-shirt-Blue-SS26-XL,XL,BW_NOB_SS25MPOSTS006ME_BLUE_01
BD59453,8905816217777,1M-TWRT-R0009-BS2,SS25MPOSTS007-Men-Relaxed Fit Tee-Blush-S,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Pink-SS25-S,S,BW_NOB_TWRT_PINK_01
BD59454,8905816217784,1M-TWRT-R0009-BS3,SS25MPOSTS007-Men-Relaxed Fit Tee-Blush-M,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Pink-SS25-M,M,BW_NOB_TWRT_PINK_01
BD59455,8905816217791,1M-TWRT-R0009-BS4,SS25MPOSTS007-Men-Relaxed Fit Tee-Blush-L,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Pink-SS25-L,L,BW_NOB_TWRT_PINK_01
BD59456,8905816217807,1M-TWRT-R0009-BS5,SS25MPOSTS007-Men-Relaxed Fit Tee-Blush-XL,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Pink-SS25-XL,XL,BW_NOB_TWRT_PINK_01
BD1370784,8905816217838,1M-TWRT-R0010-BS2,SS25MPOSTS010-Men-Relaxed Fit Tee-Blush-S,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Oversized T-shirt-Pink-SS26-S,S,BW_NOB_SS25MPOSTS010ME_PINK_01
BD1370788,8905816217845,1M-TWRT-R0010-BS3,SS25MPOSTS010-Men-Relaxed Fit Tee-Blush-M,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Oversized T-shirt-Pink-SS26-M,M,BW_NOB_SS25MPOSTS010ME_PINK_01
BD1370803,8905816217852,1M-TWRT-R0010-BS4,SS25MPOSTS010-Men-Relaxed Fit Tee-Blush-L,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Oversized T-shirt-Pink-SS26-L,L,BW_NOB_SS25MPOSTS010ME_PINK_01
BD1370799,8905816217869,1M-TWRT-R0010-BS5,SS25MPOSTS010-Men-Relaxed Fit Tee-Blush-XL,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Oversized T-shirt-Pink-SS26-XL,XL,BW_NOB_SS25MPOSTS010ME_PINK_01
BD1387852,8905816217890,1M-TWRT-R0011-CL2,SS25MPOSTS011-Men-Relaxed Fit Tee-Cannoli-S,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Oversized T-shirt-Cream-SS26-S,S,BW_NOB_SS25MPOSTS011ME_CREAM_01
BD1387853,8905816217906,1M-TWRT-R0011-CL3,SS25MPOSTS011-Men-Relaxed Fit Tee-Cannoli-M,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Oversized T-shirt-Cream-SS26-M,M,BW_NOB_SS25MPOSTS011ME_CREAM_01
BD1387854,8905816217913,1M-TWRT-R0011-CL4,SS25MPOSTS011-Men-Relaxed Fit Tee-Cannoli-L,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Oversized T-shirt-Cream-SS26-L,L,BW_NOB_SS25MPOSTS011ME_CREAM_01
BD1387855,8905816217920,1M-TWRT-R0011-CL5,SS25MPOSTS011-Men-Relaxed Fit Tee-Cannoli-XL,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Oversized T-shirt-Cream-SS26-XL,XL,BW_NOB_SS25MPOSTS011ME_CREAM_01
BD59517,8905816218019,1M-TWRT-R0013-NB2,SS25MPOSTS014-Men-Relaxed Fit Tee-Navy Blue-S,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Blue-SS25-S,S,BW_NOB_TWRTTWRTR0013_BLUE_01
BD59518,8905816218026,1M-TWRT-R0013-NB3,SS25MPOSTS014-Men-Relaxed Fit Tee-Navy Blue-M,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Blue-SS25-M,M,BW_NOB_TWRTTWRTR0013_BLUE_01
BD59519,8905816218033,1M-TWRT-R0013-NB4,SS25MPOSTS014-Men-Relaxed Fit Tee-Navy Blue-L,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Blue-SS25-L,L,BW_NOB_TWRTTWRTR0013_BLUE_01
BD59520,8905816218040,1M-TWRT-R0013-NB5,SS25MPOSTS014-Men-Relaxed Fit Tee-Navy Blue-XL,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Blue-SS25-XL,XL,BW_NOB_TWRTTWRTR0013_BLUE_01
BD1376524,8905816218071,1M-TWRT-R0014-AG2,SS25MPOSTS015-Men-Relaxed Fit Tee-Aloe green-S,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Relaxed Tee-Lime Green-SS26-S,S,BW_NOB_SS25MPOSTS015ME_LIMEGREEN_01
BD1376530,8905816218088,1M-TWRT-R0014-AG3,SS25MPOSTS015-Men-Relaxed Fit Tee-Aloe green-M,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Relaxed Tee-Lime Green-SS26-M,M,BW_NOB_SS25MPOSTS015ME_LIMEGREEN_01
BD1376534,8905816218095,1M-TWRT-R0014-AG4,SS25MPOSTS015-Men-Relaxed Fit Tee-Aloe green-L,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Relaxed Tee-Lime Green-SS26-L,L,BW_NOB_SS25MPOSTS015ME_LIMEGREEN_01
BD1376540,8905816218101,1M-TWRT-R0014-AG5,SS25MPOSTS015-Men-Relaxed Fit Tee-Aloe green-XL,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Relaxed Tee-Lime Green-SS26-XL,XL,BW_NOB_SS25MPOSTS015ME_LIMEGREEN_01
BD59521,8905816218132,1M-TWRT-R0015-AG2,SS25MPOSTS016-Men-Relaxed Fit Tee-Aloe green-S,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Green-SS25-S,S,BW_NOB_TWRTTWRTR0015_GREEN_01
BD59522,8905816218149,1M-TWRT-R0015-AG3,SS25MPOSTS016-Men-Relaxed Fit Tee-Aloe green-M,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Green-SS25-M,M,BW_NOB_TWRTTWRTR0015_GREEN_01
BD59523,8905816218156,1M-TWRT-R0015-AG4,SS25MPOSTS016-Men-Relaxed Fit Tee-Aloe green-L,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Green-SS25-L,L,BW_NOB_TWRTTWRTR0015_GREEN_01
BD59524,8905816218163,1M-TWRT-R0015-AG5,SS25MPOSTS016-Men-Relaxed Fit Tee-Aloe green-XL,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Green-SS25-XL,XL,BW_NOB_TWRTTWRTR0015_GREEN_01
BD59457,8905816218194,1M-TWRT-R0016-PBL2,SS25MPOSTS017-Men-Relaxed Fit Tee-Powder Blue-S,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Blue-SS25-S,S,BW_NOB_TWRTTWRTR0016_BLUE_01
BD59458,8905816218200,1M-TWRT-R0016-PBL3,SS25MPOSTS017-Men-Relaxed Fit Tee-Powder Blue-M,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Blue-SS25-M,M,BW_NOB_TWRTTWRTR0016_BLUE_01
BD59459,8905816218217,1M-TWRT-R0016-PBL4,SS25MPOSTS017-Men-Relaxed Fit Tee-Powder Blue-L,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Blue-SS25-L,L,BW_NOB_TWRTTWRTR0016_BLUE_01
BD59460,8905816218224,1M-TWRT-R0016-PBL5,SS25MPOSTS017-Men-Relaxed Fit Tee-Powder Blue-XL,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Premium Oversized T-shirt-Blue-SS25-XL,XL,BW_NOB_TWRTTWRTR0016_BLUE_01
BD1376533,8905816218552,1M-TWRT-R0022-CL2,SS25MPOSTS025-Men-Relaxed Fit Tee-Cannoli-S,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Relaxed Tee-Cream-SS26-S,S,BW_NOB_TWRT_CREAM_01
BD1376536,8905816218569,1M-TWRT-R0022-CL3,SS25MPOSTS025-Men-Relaxed Fit Tee-Cannoli-M,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Relaxed Tee-Cream-SS26-M,M,BW_NOB_TWRT_CREAM_01
BD1376538,8905816218576,1M-TWRT-R0022-CL4,SS25MPOSTS025-Men-Relaxed Fit Tee-Cannoli-L,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Relaxed Tee-Cream-SS26-L,L,BW_NOB_TWRT_CREAM_01
BD1376550,8905816218583,1M-TWRT-R0022-CL5,SS25MPOSTS025-Men-Relaxed Fit Tee-Cannoli-XL,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Relaxed Tee-Cream-SS26-XL,XL,BW_NOB_RELAXEDTEE_CREAM_01
BD1370798,8905816218613,1M-TWRT-R0023-BS2,SS25MPOSTS026-Men-Relaxed Fit Tee-Blush-S,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Oversized T-shirt-Pink-SS26-S,S,BW_NOB_SS25MPOSTS026ME_PINK_01
BD1370800,8905816218620,1M-TWRT-R0023-BS3,SS25MPOSTS026-Men-Relaxed Fit Tee-Blush-M,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Oversized T-shirt-Pink-SS26-M,M,BW_NOB_SS25MPOSTS026ME_PINK_01
BD1370801,8905816218637,1M-TWRT-R0023-BS4,SS25MPOSTS026-Men-Relaxed Fit Tee-Blush-L,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Oversized T-shirt-Pink-SS26-L,L,BW_NOB_SS25MPOSTS026ME_PINK_01
BD1370794,8905816218644,1M-TWRT-R0023-BS5,SS25MPOSTS026-Men-Relaxed Fit Tee-Blush-XL,Clothing,Men,Topwear,Nobero,Tshirts,Nobero-Men-Topwear-Tshirts-Oversized T-shirt-Pink-SS26-XL,XL,BW_NOB_SS25MPOSTS026ME_PINK_01
